Game,Time,GrSubject,BR1,BR2,BR3,twdbr1,twdbr2,twdbr3
32,22,2,-10.754389,82.93818,42.81621,0,1,1
32,22,3,-15.559382,39.04393,91.51545,0,1,1
32,23,1,94.02772,11.150304,9.821977,0,0,0
32,23,2,17.64867,86.91365,10.437681,0,1,1
32,23,3,20.200163,15.32501,79.47483,0,1,0
32,24,1,98.7388,9.342522,6.9186807,0,0,0
32,24,2,14.66367,87.63365,12.702682,0,1,1
32,24,3,17.785503,18.564838,78.64966,0,1,0
32,25,1,98.7388,9.342522,6.9186807,1,1,1
32,25,2,6.134487,89.96589,18.89962,0,1,1
32,25,3,9.152473,25.205687,80.64184,0,1,1
32,26,1,98.7388,9.342522,6.9186807,1,0,0
32,26,2,18.324488,86.885895,9.78962,0,1,0
32,26,3,21.23742,15.990632,77.77195,1,1,0
34,2,1,102.04,13.98,-1.02,1,0,1
34,2,2,24.64,95.72,-5.36,0,0,1
34,2,3,25.43979,10.43979,79.12042,1,1,1
34,3,1,101.36,-10.055,23.695,0,1,1
34,3,2,11.805,87.64,15.555,1,1,0
34,3,3,36.5125,6.5125027,71.975,1,1,1
34,4,1,106.34525,1.9836236,6.6711235,1,0,0
34,4,2,18.646595,95.51931,0.83409464,1,1,1
34,4,3,22.445,-0.055,92.61,1,0,1
34,5,1,101.40375,19.337187,-5.7409377,0,1,1
34,5,2,21.96625,87.005,6.02875,1,1,1
34,5,3,18.119688,12.729062,84.15125,1,0,1
34,6,1,96.14918,21.993773,-3.142947,1,1,1
34,6,2,13.480469,95.65625,5.8632812,1,1,1
34,6,3,7.0735154,31.858671,76.06781,1,1,0
34,7,1,92.56399,30.268301,-7.832285,1,1,1
34,7,2,11.214414,100.159065,3.6265235,0,1,0
34,7,3,6.141582,33.021465,75.83695,1,1,1
34,8,1,92.051346,28.91146,-5.9628077,0,0,1
34,8,2,21.207705,97.88976,-4.0974708,1,1,0
34,8,3,16.085133,27.455982,71.458885,1,0,0
34,9,1,96.09683,36.20009,-17.29692,1,1,1
34,9,2,31.753893,98.618065,-15.371961,1,1,1
34,9,3,23.704342,38.018612,53.277046,1,1,1
34,10,1,97.95421,36.82791,-19.78212,0,1,0
34,10,2,31.230661,99.83436,-16.065023,1,1,0
34,10,3,21.52289,26.865679,66.611435,0,0,0
34,11,1,90.036934,26.561342,-1.5982764,1,0,0
34,11,2,19.52846,111.25989,-15.788351,1,1,0
34,11,3,25.93003,20.758617,68.31135,0,0,0
34,12,1,111.079994,20.789206,-16.869196,0,1,0
34,12,2,29.672335,108.60069,-23.273026,0,1,0
34,12,3,20.779524,18.72488,75.4956,1,1,1
34,13,1,87.4082,3.0146947,24.5771,1,0,1
34,13,2,0.26205635,95.09017,19.647768,0,1,1
34,13,3,18.257408,18.27883,78.46376,0,1,0
34,14,1,99.20888,-2.6261325,18.417257,1,0,1
34,14,2,-0.14843547,95.39214,19.756292,0,1,1
34,14,3,18.257408,18.27883,78.46376,1,1,0
35,2,1,101.78,7.36,5.86,1,0,1
35,2,2,36.069645,80.36071,-1.4303539,0,1,1
35,2,3,35.956764,-0.043237563,79.08647,0,0,1
35,3,1,103.07,21.9025,-9.9725,1,1,0
35,3,2,30.517773,91.839455,-7.357227,0,0,0
35,3,3,31.97,7.97,75.06,1,1,1
35,4,1,90.6849,2.6419265,21.673176,1,1,1
35,4,2,23.5575,85.51,5.9325,0,1,0
35,4,3,41.09512,-1.7486305,75.65351,1,1,1
35,5,1,107.500626,-9.246407,16.74578,1,0,0
35,5,2,23.615726,86.47167,4.912601,0,1,0
35,5,3,43.142345,-8.584219,80.44187,1,1,1
35,6,1,108.55281,-11.632849,18.080042,1,0,0
35,6,2,25.767454,82.88892,6.3436255,0,0,0
35,6,3,43.142345,-8.584219,80.44187,0,0,1
35,7,1,109.846725,-31.461203,36.61448,0,0,0
35,7,2,25.767454,82.88892,6.3436255,1,1,1
35,7,3,52.78869,-28.07508,90.28639,1,0,0
35,8,1,100.23006,-20.308144,35.078087,1,0,1
35,8,2,27.951366,83.521095,3.527539,1,1,1
35,8,3,48.51956,-22.154757,88.63519,1,1,1
35,9,1,108.650925,-6.356775,12.705847,1,0,0
35,9,2,39.19645,67.20732,8.59623,0,0,0
35,9,3,33.077713,2.4033976,79.51889,1,1,0
35,10,1,113.70273,-23.735628,25.032896,1,0,1
35,10,2,39.03726,61.2757,14.68704,1,1,1
35,10,3,57.704483,-19.513933,76.80945,1,1,1
35,11,1,111.20161,-10.897847,14.6962385,1,0,0
35,11,2,32.84164,82.68,-0.5216406,0,0,0
35,11,3,43.475693,1.5697784,69.95453,1,1,1
35,12,1,114.3654,-28.87553,29.510128,1,0,1
35,12,2,25.594221,83.46967,5.9361024,1,1,0
35,12,3,52.872128,-25.03705,87.164925,1,1,0
35,13,1,113.54766,-27.782385,29.234726,1,0,1
35,13,2,28.84164,82.68,3.4783595,0,0,0
35,13,3,52.899105,-14.083786,76.184685,1,1,1
35,14,1,117.626915,-33.890907,31.263994,1,0,1
35,14,2,29.566355,83.294655,2.1389923,0,1,1
35,14,3,51.22213,-24.68705,88.46492,0,0,0
35,15,1,106.58492,-24.329863,32.744938,1,0,1
35,15,2,32.84164,82.68,-0.5216406,1,1,1
35,15,3,51.064117,-23.861082,87.79696,0,1,1
35,16,1,102.335075,20.16205,-7.497129,1,1,0
35,16,2,42.202923,63.957436,8.839642,1,0,1
35,16,3,20.864372,29.205193,64.930435,1,1,0
35,17,1,93.28877,33.693626,-11.982397,1,1,1
35,17,2,19.480064,88.38631,7.133628,1,1,1
35,17,3,20.864372,29.205193,64.930435,0,0,0
35,18,1,93.897194,18.76231,2.3404968,1,1,1
35,18,2,30.970549,92.3927,-8.363252,1,1,0
35,18,3,26.094505,15.676902,73.22859,1,1,1
35,19,1,95.21798,13.882113,5.899905,0,1,1
35,19,2,26.61098,87.23789,1.1511258,1,0,1
35,19,3,33.300205,23.069048,58.63075,0,0,0
35,20,1,97.5945,10.231339,7.1741652,0,0,1
35,20,2,35.014637,67.52407,12.461296,1,0,1
35,20,3,35.104206,11.984795,67.911,1,1,1
35,21,1,100.390366,10.972372,3.6372612,1,0,1
35,21,2,35.56654,77.14233,2.2911353,1,0,0
35,21,3,35.104206,11.984795,67.911,0,0,0
35,22,1,103.56053,5.1142354,6.325237,1,0,1
35,22,2,31.428402,86.1686,-2.5970032,1,1,1
35,22,3,36.006653,-0.31664512,79.30999,0,1,1
35,23,1,101.40565,8.384939,5.2094126,1,0,1
35,23,2,44.293724,56.238934,14.467345,0,0,1
35,23,3,30.554255,9.043455,75.40229,1,1,1
35,24,1,221.78506,-50.85309,-55.93198,1,0,0
35,24,2,27.524479,85.324295,2.1512263,0,0,0
35,24,3,31.308374,10.847333,72.84429,0,1,0
35,25,1,98.032616,6.472719,10.494666,0,0,1
35,25,2,31.549608,76.2616,7.1887965,1,1,1
35,25,3,33.665016,6.8172545,74.51773,1,1,0
35,26,1,98.59571,8.641274,7.763012,0,0,1
35,26,2,27.737358,84.73277,2.5298657,0,0,0
35,26,3,30.469046,11.374394,73.15656,1,1,0
35,27,1,98.84893,5.464641,10.686431,0,0,1
35,27,2,26.121496,85.27622,3.6022818,0,1,0
35,27,3,33.625736,6.819414,74.55485,1,1,0
35,28,1,96.94179,5.0792522,12.978959,0,0,1
35,28,2,27.052538,84.59206,3.3554056,1,1,1
35,28,3,33.625736,6.819414,74.55485,0,0,0
35,29,1,-201.12413,500.79843,-184.67429,0,1,0
35,29,2,25.367538,84.21206,5.420406,1,1,1
35,29,3,-165.32571,505.74554,-225.41983,0,0,1
35,30,1,236.34135,-136.46515,15.12379,1,0,1
35,30,2,215.32571,-134.58017,34.254448,1,0,0
35,30,3,35.76328,2.7720494,76.46467,1,1,1
35,31,1,130.80446,8.357775,-24.162235,1,0,0
35,31,2,32.72948,85.2844,-3.0138786,1,1,1
35,31,3,62.142044,-11.130222,63.988182,1,1,0
35,32,1,110.53219,-3.207207,7.6750193,1,0,1
35,32,2,40.630665,78.802284,-4.4329524,0,0,0
35,32,3,37.15375,3.963464,73.88278,1,1,1
35,33,1,107.922935,-1.7273026,8.804365,1,0,1
35,33,2,32.13454,85.02404,-2.158582,1,1,1
35,33,3,43.603718,-3.166633,74.56291,1,1,1
35,34,1,-190.23413,499.0574,-193.82329,0,0,1
35,34,2,32.967033,83.754074,-1.7211062,1,0,1
35,34,3,-162.67671,505.74554,-228.06883,0,0,1
35,35,1,-50.0,369.82327,-204.82329,0,0,1
35,35,2,662.6767,-178.20654,-369.47018,0,1,1
35,35,3,287.32327,451.97018,-624.29346,1,1,1
35,36,1,-344.3819,89.91172,369.47018,1,1,1
35,36,2,442.81332,81.873276,-409.68658,1,1,1
35,36,3,133.54762,-92.07056,73.522934,1,1,1
35,37,1,91.26529,507.59903,-483.86432,0,0,0
35,37,2,9.452168,69.588425,35.959408,1,1,1
35,37,3,41.87498,433.86038,-360.73535,0,1,1
35,38,1,94.22358,42.387295,-21.610874,0,1,1
35,38,2,8.125021,-327.0,433.87497,0,0,1
35,38,3,55.95435,-442.54382,501.58948,1,1,1
35,39,1,139.01042,-213.18748,35.37681,1,1,1
35,39,2,86.06159,-193.43794,-12.249542,1,0,0
35,39,3,41.874092,-10.499557,83.625465,1,1,1
35,40,1,106.948235,-15.209227,23.260996,1,1,1
35,40,2,85.593414,-97.18716,30.188404,1,0,0
35,40,3,72.12319,-106.59374,122.42851,1,1,1
35,41,1,128.07162,-57.122654,44.05103,1,0,1
35,41,2,86.06159,-59.16443,25.867556,1,0,0
35,41,3,48.418056,-29.57269,96.15463,1,1,1
35,42,1,111.008255,-21.508755,25.5005,1,0,0
35,42,2,38.516354,84.36,-7.8763533,0,1,1
35,42,3,48.418056,-29.57269,96.15463,0,0,1
35,43,1,112.514565,3.725584,-1.2401481,1,1,0
35,43,2,38.516354,84.36,-7.8763533,1,1,1
35,43,3,48.082245,-14.383488,81.30124,0,1,1
35,44,1,117.37078,3.9304814,-6.301262,1,1,1
35,44,2,43.353188,82.2925,-10.645689,1,1,1
35,44,3,42.198437,-12.767293,85.568855,1,0,1
35,45,1,115.497696,10.130296,-10.627991,1,0,0
35,45,2,46.271187,86.006996,-17.278181,0,1,0
35,45,3,40.253105,3.0613227,71.68557,1,0,1
35,46,1,111.67339,14.264191,-10.937583,1,1,0
35,46,2,43.17293,87.76002,-15.932951,0,1,1
35,46,3,40.253105,3.0613227,71.68557,0,0,0
35,47,1,115.36123,15.308647,-15.669877,1,1,0
35,47,2,43.497932,87.86002,-16.35795,1,1,1
35,47,3,46.822514,12.103979,56.07351,1,1,1
35,48,1,110.152794,20.565773,-15.718564,1,1,0
35,48,2,41.767086,87.70339,-14.470483,1,1,1
35,48,3,36.39111,8.985076,69.62381,1,0,1
35,49,1,106.8782,22.664843,-14.543041,1,1,0
35,49,2,38.856148,87.94714,-11.803295,1,1,1
35,49,3,34.1184,11.366943,69.514656,1,0,1
35,50,1,105.33298,22.572012,-12.904985,1,1,0
35,50,2,37.38797,88.21986,-10.607828,0,1,0
35,50,3,41.758717,20.40179,52.839493,1,1,1
35,51,1,104.73888,21.918377,-11.657253,1,1,0
35,51,2,36.177288,88.04259,-9.219879,0,1,1
35,51,3,41.758717,20.40179,52.839493,1,1,1
35,52,1,95.047066,26.014282,-6.061348,0,1,0
35,52,2,35.527287,87.84259,-8.369879,0,1,1
35,52,3,41.758717,20.40179,52.839493,1,1,1
35,53,1,107.0576,19.259016,-11.316615,1,1,0
35,53,2,37.72288,81.9514,-4.6742845,0,0,1
35,53,3,41.758717,20.40179,52.839493,0,0,0
35,54,1,103.571815,20.251907,-8.823723,1,1,0
35,54,2,34.23729,87.42259,-6.659879,0,1,1
35,54,3,41.758717,20.40179,52.839493,0,0,0
35,55,1,103.01182,19.031908,-7.0437226,1,1,0
35,55,2,32.937286,87.02259,-4.959879,0,1,1
35,55,3,41.758717,20.40179,52.839493,0,0,0
35,56,1,102.73181,18.421907,-6.1537223,1,1,0
35,56,2,32.28729,86.82259,-4.109879,0,1,1
35,56,3,41.758717,20.40179,52.839493,0,0,0
35,57,1,102.31181,17.506907,-4.8187222,1,1,0
35,57,2,31.302288,86.54259,-2.844879,0,1,1
35,57,3,41.758717,20.40179,52.839493,0,0,0
35,58,1,101.91181,16.581907,-3.4937224,1,1,0
35,58,2,32.345505,82.20616,0.44833586,0,0,1
35,58,3,41.758717,20.40179,52.839493,0,0,0
35,59,1,101.63181,15.971908,-2.6037226,1,1,0
35,59,2,29.667288,86.06259,-0.729879,0,1,1
35,59,3,41.758717,20.40179,52.839493,0,0,0
35,60,1,101.51182,15.656907,-2.1687224,1,1,0
35,60,2,29.332289,85.98259,-0.314879,0,1,1
35,60,3,41.758717,20.40179,52.839493,0,0,0
35,61,1,101.23181,15.046907,-1.2787225,1,1,0
35,61,2,28.672289,85.80259,0.525121,0,1,1
35,61,3,41.758717,20.40179,52.839493,0,0,0
35,62,1,100.97182,14.426908,-0.39872247,1,1,0
35,62,2,29.54103,82.56511,2.8938634,0,0,1
35,62,3,41.758717,20.40179,52.839493,0,0,0
35,63,1,100.31181,12.881907,1.8062775,1,1,0
35,63,2,26.347288,85.20259,3.450121,0,1,1
35,63,3,41.758717,20.40179,52.839493,0,0,0
35,64,1,85.78048,18.272575,10.946945,0,1,1
35,64,2,24.672289,84.80259,5.525121,0,0,1
35,64,3,41.758717,20.40179,52.839493,0,0,0
35,65,1,99.15333,9.711152,6.1355224,0,0,1
35,65,2,22.987288,84.42259,7.590121,0,0,1
35,65,3,41.758717,20.40179,52.839493,0,0,0
35,66,1,97.851814,6.6119075,10.536278,0,0,1
35,66,2,19.587288,83.72259,11.690121,0,0,1
35,66,3,41.758717,20.40179,52.839493,0,0,0
35,67,1,96.171814,1.8269074,17.001278,0,0,1
35,67,2,19.046366,73.554436,22.399199,0,0,1
35,67,3,41.758717,20.40179,52.839493,1,1,1
35,68,1,102.31181,17.506907,-4.8187222,1,1,0
35,68,2,31.302288,86.54259,-2.844879,0,1,1
35,68,3,41.758717,20.40179,52.839493,0,0,0
37,2,1,97.04,16.48,1.48,0,0,1
37,2,2,15.071795,99.85641,0.07179534,0,0,0
37,2,3,23.389427,23.389427,68.221146,0,0,1
37,3,1,100.7,10.9,3.4,0,0,0
37,3,2,14.915,96.42,3.665,1,1,0
37,3,3,18.135,14.385,82.48,1,1,1
37,4,1,99.1706,8.852199,6.9771986,1,1,1
37,4,2,9.26875,95.525,10.20625,1,0,0
37,4,3,13.20625,16.01875,85.775,0,0,1
37,5,1,99.15375,5.4621873,10.384063,1,1,1
37,5,2,13.389375,93.3775,8.233125,1,1,1
37,5,3,16.838526,10.041651,88.11982,0,0,1
37,6,1,98.686874,10.207344,6.105781,1,0,1
37,6,2,17.370546,91.215935,6.4135156,0,1,1
37,6,3,20.131172,10.111641,84.75719,0,1,1
37,7,1,114.970924,2.1942258,-2.1651492,1,0,0
37,7,2,19.110645,91.55898,4.330371,1,1,1
37,7,3,27.457888,18.61902,68.92309,1,0,1
37,8,1,99.89043,12.047461,3.0621095,1,0,0
37,8,2,10.207508,109.07009,-4.2776,0,0,0
37,8,3,20.12938,13.7097025,81.16092,1,0,1
37,9,1,100.04761,9.984375,4.9680176,1,0,0
37,9,2,12.839072,102.45216,-0.29123798,1,1,1
37,9,3,21.571276,11.4753895,81.95334,0,1,1
37,10,1,99.9669,10.520852,4.512246,1,0,0
37,10,2,18.8061,91.437164,4.756738,1,1,1
37,10,3,23.160236,15.6530485,76.186714,1,0,1
37,11,1,99.24172,12.821909,2.9363654,1,0,1
37,11,2,18.042164,92.317856,4.639977,1,1,1
37,11,3,19.380743,14.643794,80.975464,1,0,1
37,12,1,98.710434,13.727939,2.5616295,1,1,1
37,12,2,20.34996,92.2057,2.4443367,0,1,0
37,12,3,20.872648,14.743486,79.383865,1,1,1
37,13,1,98.63432,12.841966,3.5237088,1,1,0
37,13,2,21.072437,93.67899,0.24856979,0,1,0
37,13,3,21.029762,11.470793,82.49944,0,1,1
37,14,1,111.39025,6.0352783,-2.425526,0,0,0
37,14,2,22.779474,90.660355,1.5601685,0,1,1
37,14,3,25.820967,15.799984,73.37905,0,0,0
37,15,1,95.6242,18.025192,1.3506107,0,0,1
37,15,2,24.440178,91.74009,-1.1802679,0,1,0
37,15,3,24.45013,14.135506,76.41436,1,1,1
37,16,1,85.59801,19.25158,10.15041,1,0,0
37,16,2,20.06372,92.86986,2.0664194,0,1,0
37,16,3,21.847118,15.8359375,77.31694,0,0,0
37,17,1,100.53476,16.071138,-1.6058936,1,0,0
37,17,2,22.846571,93.7283,-1.5748703,0,1,0
37,17,3,21.847118,15.8359375,77.31694,0,0,1
52,2,1,109.42,20.29,-14.71,1,0,0
52,2,2,31.42848,87.14304,-3.5715206,0,1,0
52,2,3,17.957256,17.957256,79.08549,1,1,1
52,3,1,104.11611,19.191944,-8.308056,1,1,0
52,3,2,18.76,104.98,-8.74,0,1,0
52,3,3,17.957256,17.957256,79.08549,1,1,1
52,4,1,106.34,14.33,-5.67,0,1,0
52,4,2,15.4975,102.13,-2.6275,0,1,0
52,4,3,22.551193,20.676193,71.77261,1,1,1
52,5,1,90.6849,18.173176,6.1419263,0,1,0
52,5,2,12.328125,99.1875,3.484375,1,1,0
52,5,3,18.6525,15.2775,81.07,1,1,1
52,6,1,100.350624,6.133281,8.516094,1,1,0
52,6,2,7.199844,96.95187,10.848281,0,1,0
52,6,3,15.318435,19.86531,79.81625,1,1,1
52,7,1,98.13156,4.483047,12.38539,1,1,0
52,7,2,4.0398045,93.937965,17.022226,1,1,0
52,7,3,14.618086,11.811445,88.570465,1,1,1
52,8,1,94.42789,2.6874218,17.884687,1,0,0
52,8,2,4.185791,90.35449,20.459717,1,1,1
52,8,3,9.671182,14.691201,90.63762,1,1,1
52,9,1,77.20279,15.616869,22.180346,1,0,0
52,9,2,-0.41587645,90.101166,25.314714,0,1,0
52,9,3,3.0152419,23.858137,88.12662,1,1,1
52,10,1,87.14312,12.624559,15.232317,1,1,1
52,10,2,-2.7542403,90.822174,26.93207,0,1,1
52,10,3,3.0152419,23.858137,88.12662,0,0,1
52,11,1,87.14312,12.624559,15.232317,0,0,0
52,11,2,1.3374529,91.46243,22.200115,0,1,0
52,11,3,14.167757,28.8343,71.99795,1,1,1
52,12,1,91.310234,13.51896,10.170806,1,1,1
52,12,2,-11.552092,97.260605,29.291483,1,0,1
52,12,3,-10.2303505,33.461193,91.76916,1,1,0
52,13,1,94.0247,10.843647,10.131655,1,1,1
52,13,2,-4.9029994,99.72015,20.182848,0,1,1
52,13,3,-1.7465175,24.301414,92.44511,0,0,0
52,14,1,98.24382,30.38912,-13.632937,1,1,0
52,14,2,40.0723,79.80295,-4.8752494,1,1,0
52,14,3,14.292175,13.241634,87.46619,0,1,1
52,15,1,96.59766,20.934124,-2.5317783,1,1,0
52,15,2,27.261503,98.417625,-10.679129,1,1,0
52,15,3,14.292175,13.241634,87.46619,0,0,1
53,2,1,103.32,8.015,3.665,1,1,1
53,2,2,37.1275,91.37,-13.4975,0,1,1
53,2,3,38.92583,-7.3491697,83.42334,0,0,1
53,3,1,109.0475,16.054375,-10.101875,1,1,0
53,3,2,37.39875,91.915,-14.31375,1,1,1
53,3,3,50.436886,1.7431365,62.819977,1,1,1
53,4,1,107.052444,10.163621,-2.2160666,1,1,0
53,4,2,35.33953,83.83188,-4.1714063,0,0,1
53,4,3,35.292187,8.826563,70.88125,1,0,1
53,5,1,101.44172,-10.152696,23.710976,1,0,1
53,5,2,22.919765,76.86437,15.215859,1,1,1
53,5,3,55.517,9.601763,49.88124,1,0,0
53,6,1,98.58043,-11.379131,27.7987,0,0,1
53,6,2,22.182325,83.20166,9.616016,1,1,1
53,6,3,33.473263,3.0097852,78.51695,1,1,1
53,7,1,107.99587,29.407228,-22.4031,1,1,0
53,7,2,51.187744,92.2375,-28.425243,1,0,1
53,7,3,28.215462,11.536385,75.24815,1,1,1
53,8,1,100.61546,12.938635,1.4459039,1,1,0
53,8,2,26.741365,85.524536,2.734096,1,1,1
53,8,3,34.7425,8.9175,71.34,0,1,0
53,9,1,91.063866,-10.759149,34.695282,0,0,1
53,9,2,7.702349,69.63905,37.6586,1,1,1
53,9,3,27.31784,14.903524,72.77863,1,1,1
53,10,1,92.17097,7.993196,14.835837,0,0,1
53,10,2,26.02446,85.89216,3.083381,1,1,1
53,10,3,20.16328,13.739843,81.09688,0,0,1
53,11,1,96.862305,13.009694,5.128004,0,1,0
53,11,2,26.02446,85.89216,3.083381,1,1,1
53,11,3,29.661116,11.513346,73.82554,1,1,0
53,12,1,97.39558,12.401376,5.2030487,0,1,0
53,12,2,26.98778,85.39889,2.6133363,1,1,1
53,12,3,29.346115,11.948345,73.705536,1,1,1
53,13,1,83.16719,23.16349,8.669322,0,1,1
53,13,2,28.51653,85.903885,0.5795863,1,1,0
53,13,3,28.381985,13.625874,72.99214,0,0,1
53,14,1,98.852646,13.141074,3.0062816,0,1,0
53,14,2,28.51653,85.903885,0.5795863,0,1,0
53,14,3,31.216633,10.319897,73.46347,1,0,1
54,2,1,97.81869,14.215658,2.965658,0,0,0
54,2,2,5.8877277,65.72455,43.387726,0,1,1
54,2,3,-6.899106,41.850895,80.04821,1,1,1
54,3,1,91.525,22.51875,0.95625,1,1,1
54,3,2,-28.89376,107.16252,36.73124,0,0,0
54,3,3,-31.44125,55.74625,90.695,0,1,0
54,4,1,78.95522,39.30364,-3.2588618,1,1,0
54,4,2,23.573141,80.61935,10.807515,1,0,1
54,4,3,9.034335,33.48746,72.4782,1,1,1
54,5,1,65.59496,44.85291,4.552128,1,1,1
54,5,2,-3.6132174,93.75378,24.85944,0,0,1
54,5,3,-20.394688,58.058437,77.33625,1,1,0
54,6,1,90.39449,53.078144,-28.472637,0,1,1
54,6,2,4.8894334,116.683044,-6.5724807,1,1,0
54,6,3,-4.951543,46.686153,73.26539,0,1,1
54,7,1,91.4937,49.176613,-25.670311,1,0,0
54,7,2,6.978444,113.24638,-5.2248273,1,0,0
54,7,3,-17.202793,61.022404,71.18039,1,0,1
54,8,1,88.185394,53.7792,-26.964596,1,1,1
54,8,2,-2.670468,125.14733,-7.4768643,0,1,0
54,8,3,-17.202793,61.022404,71.18039,0,0,1
54,9,1,88.185394,53.7792,-26.964596,0,1,1
54,9,2,19.992073,118.3955,-23.387577,1,1,0
54,9,3,4.2923255,43.540775,67.1669,1,1,1
54,10,1,65.04315,60.47823,-10.521381,0,1,1
54,10,2,28.39998,111.323875,-24.723856,1,0,0
54,10,3,4.2923255,43.540775,67.1669,0,0,1
55,2,1,89.897606,-1.2113043,26.313696,1,1,0
55,2,2,-3.6782048,99.85641,18.821795,1,1,0
55,2,3,23.752394,18.727394,72.52021,1,0,0
55,3,1,95.36,-6.755,26.395,1,1,1
55,3,2,7.043125,87.2825,20.674376,0,1,1
55,3,3,17.22153,-4.809719,102.58819,0,0,1
55,4,1,96.09563,-5.3767185,24.281094,1,0,0
55,4,2,17.597725,80.51705,16.885223,0,1,1
55,4,3,31.092552,-9.037136,92.94459,1,1,1
55,5,1,102.158905,-9.756601,22.597694,1,0,0
55,5,2,21.64254,82.45985,10.897617,0,1,1
55,5,3,32.62219,-7.3434377,89.72125,0,0,1
55,6,1,102.8427,-6.9694433,19.126747,1,0,0
55,6,2,21.64254,82.45985,10.897617,1,1,1
55,6,3,33.243134,-5.4805956,87.23746,0,0,1
55,7,1,101.4827,-2.5394433,16.056747,1,1,1
55,7,2,21.64254,82.45985,10.897617,1,1,1
55,7,3,30.293135,-0.9305957,85.63746,1,0,1
55,8,1,99.05567,3.537312,12.407014,0,1,0
55,8,2,26.407276,77.34233,11.250391,1,1,1
55,8,3,28.405457,5.320178,81.27437,0,1,1
55,9,1,98.98969,5.996798,10.01351,1,1,1
55,9,2,-10.386875,93.7978,31.589077,0,1,1
55,9,3,-9.256243,32.30157,91.95467,1,1,1
55,10,1,91.280464,15.199105,8.520431,1,1,1
55,10,2,7.8684597,90.869446,16.26209,0,1,1
55,10,3,26.071655,10.778257,78.150085,1,1,1
55,11,1,77.807816,20.454027,16.738155,0,0,1
55,11,2,23.687828,87.36736,3.9448097,0,1,1
55,11,3,25.440887,12.821334,76.73778,1,1,1
55,12,1,97.31872,9.731076,7.9502096,1,1,0
55,12,2,21.366007,86.85184,6.7821517,0,1,0
55,12,3,26.49867,11.991884,76.509445,1,0,1
55,13,1,97.31872,9.731076,7.9502096,1,0,0
55,13,2,21.64538,86.55934,6.795276,0,1,0
55,13,3,27.049297,11.30876,76.641945,1,0,1
73,2,1,93.46,-16.98,38.52,1,1,1
73,2,2,10.135,83.48,21.385,1,1,1
73,2,3,44.45754,0.20753899,70.33492,1,0,1
73,3,1,95.44,3.5925,15.9675,1,1,1
73,3,2,7.326372,79.53475,28.138872,1,0,1
73,3,3,6.053351,14.49085,94.455795,1,1,1
73,4,1,81.01014,12.448056,21.541807,1,1,1
73,4,2,4.6740627,86.94875,23.377188,1,1,0
73,4,3,10.052188,19.661562,85.28625,1,1,1
73,5,1,90.590935,10.804141,13.604922,0,0,0
73,5,2,9.436016,87.70219,17.861797,1,1,0
73,5,3,13.8308935,20.51058,80.65852,1,0,1
73,6,1,88.92018,11.648309,14.431512,1,1,1
73,6,2,10.49766,66.13456,38.36778,1,0,1
73,6,3,-1.7631445,28.989784,87.77336,1,1,1
73,7,1,82.46701,16.38405,16.148943,1,1,1
73,7,2,-5.662085,93.56514,27.096949,0,1,1
73,7,3,4.262642,30.894966,79.84239,1,0,1
73,8,1,85.76746,14.593747,14.638791,0,0,1
73,8,2,19.262205,87.12628,8.61151,1,1,0
73,8,3,25.118397,11.630299,78.251305,1,1,1
73,9,1,92.058624,9.433112,13.508262,0,1,1
73,9,2,28.652096,84.30657,2.0413327,1,0,1
73,9,3,25.133453,11.575318,78.29123,1,1,1
73,10,1,96.73555,13.3888035,4.8756466,0,1,1
73,10,2,30.188847,82.00058,2.8105738,1,0,0
73,10,3,33.985546,8.571594,72.44286,1,1,1
73,11,1,98.78389,12.853597,3.3625162,0,1,1
73,11,2,32.601364,83.889496,-1.4908625,1,0,0
73,11,3,34.12961,8.523778,72.34661,1,1,0
75,2,1,100.92,2.69,11.39,1,0,0
75,2,2,9.64,95.72,9.64,0,1,0
75,2,3,16.975899,8.275899,89.7482,1,1,1
75,3,1,104.13224,-3.7536209,14.621379,1,0,0
75,3,2,13.598188,82.47862,18.92319,1,1,1
75,3,3,16.975899,8.275899,89.7482,0,0,0
75,4,1,101.6925,5.650625,7.656875,1,0,0
75,4,2,13.7825,95.61,5.6075,0,1,1
75,4,3,18.446564,15.277814,81.27562,1,0,1
75,5,1,102.22813,7.0117188,5.760156,1,0,0
75,5,2,11.788906,95.96438,7.246719,1,1,0
75,5,3,15.398519,9.604769,89.99671,0,0,1
75,6,1,101.60453,7.244414,6.151055,1,0,0
75,6,2,11.788906,95.96438,7.246719,1,1,1
75,6,3,14.792227,10.65668,89.551094,1,1,1
75,7,1,96.47944,6.311109,12.209449,0,1,0
75,7,2,8.928057,94.42777,11.64417,1,1,0
75,7,3,14.492853,11.1073065,89.39984,0,0,0
75,8,1,99.50528,6.984651,8.510066,1,0,1
75,8,2,9.405308,91.81119,13.783506,1,1,1
75,8,3,17.63815,20.592592,76.76926,0,0,1
75,9,1,99.05633,7.751369,8.192306,1,0,0
75,9,2,9.334776,95.29548,10.369743,0,1,1
75,9,3,10.319305,14.032501,90.64819,1,0,0
75,10,1,98.83408,10.667738,5.498181,1,0,0
75,10,2,8.847118,96.74611,9.406772,0,1,0
75,10,3,14.483034,18.110422,82.40655,0,0,0
75,11,1,110.92147,6.1133184,-2.034787,1,0,0
75,11,2,10.076393,97.30901,7.6145935,0,1,0
75,11,3,14.483034,18.110422,82.40655,0,0,0
